detailId,orderId,productId,quantity,unitPrice,subtotal
D-001136,O-002239,P-03531,3,1660000,4980000
D-001137,O-001300,P-03464,5,2269000,11345000
D-001138,O-000751,P-01594,1,1246000,1246000
D-001139,O-002469,P-00193,4,823000,3292000
D-001140,O-000271,P-03706,1,1508000,1508000
D-001141,O-002441,P-00315,5,157000,785000
D-001142,O-001522,P-00527,1,2901000,2901000
D-001143,O-001022,P-01118,3,113000,339000
D-001144,O-000982,P-01271,2,2342000,4684000
D-001145,O-000104,P-01787,3,321000,963000
D-001146,O-001123,P-02594,5,1094000,5470000
D-001147,O-000562,P-00179,5,1744000,8720000
D-001148,O-000190,P-02992,1,896000,896000
D-001149,O-001042,P-04227,2,2575000,5150000
D-001150,O-001263,P-00841,2,882000,1764000
D-001151,O-000722,P-01684,4,2179000,8716000
D-001152,O-002037,P-03717,1,611000,611000
D-001153,O-001408,P-04359,4,2361000,9444000
D-001154,O-002169,P-02851,5,2546000,12730000
D-001155,O-001737,P-01636,3,1600000,4800000
D-001156,O-000636,P-01512,1,1337000,1337000
D-001157,O-001396,P-04140,4,453000,1812000
D-001158,O-001952,P-02940,2,1117000,2234000
D-001159,O-002178,P-01811,2,1875000,3750000
D-001160,O-001981,P-00141,5,1696000,8480000
D-001161,O-001955,P-04970,2,1463000,2926000
D-001162,O-001926,P-02614,2,2524000,5048000
D-001163,O-001523,P-03425,5,2202000,11010000
D-001164,O-001866,P-00537,5,1776000,8880000
D-001165,O-002132,P-03087,2,384000,768000
D-001166,O-000760,P-04775,3,1207000,3621000
D-001167,O-001172,P-00377,1,1263000,1263000
D-001168,O-001754,P-00895,1,1864000,1864000
D-001169,O-001755,P-02451,4,2265000,9060000
D-001170,O-000620,P-03170,5,80000,400000
D-001171,O-000895,P-01460,3,1830000,5490000
D-001172,O-002279,P-03629,2,98000,196000
D-001173,O-002163,P-01881,1,2744000,2744000
D-001174,O-001364,P-03328,3,2279000,6837000
D-001175,O-002185,P-00632,5,2532000,12660000
D-001176,O-001408,P-02684,4,1820000,7280000
D-001177,O-001313,P-01845,2,1221000,2442000
D-001178,O-002457,P-02331,5,1635000,8175000
D-001179,O-000302,P-00480,5,1333000,6665000
D-001180,O-000197,P-03259,1,2210000,2210000
D-001181,O-000944,P-04795,1,2352000,2352000
D-001182,O-000673,P-00663,1,2189000,2189000
D-001183,O-000696,P-03085,5,1080000,5400000
D-001184,O-002440,P-00500,3,2949000,8847000
D-001185,O-001909,P-00403,1,2943000,2943000
D-001186,O-000666,P-00308,2,1319000,2638000
D-001187,O-001950,P-02806,4,633000,2532000
D-001188,O-000594,P-02450,5,737000,3685000
D-001189,O-000427,P-02479,2,1993000,3986000
D-001190,O-000072,P-03231,3,170000,510000
D-001191,O-001861,P-04374,2,2387000,4774000
D-001192,O-000029,P-02255,2,2715000,5430000
D-001193,O-000982,P-04864,4,1865000,7460000
D-001194,O-002325,P-02106,3,2213000,6639000
D-001195,O-000566,P-04545,2,2810000,5620000
D-001196,O-000841,P-01535,4,1652000,6608000
D-001197,O-001034,P-01653,4,99000,396000
D-001198,O-001782,P-01214,1,175000,175000
D-001199,O-000431,P-03878,2,1548000,3096000
D-001200,O-002202,P-04116,5,2254000,11270000
D-001201,O-001484,P-04205,5,2986000,14930000
D-001202,O-001543,P-01042,5,2703000,13515000
D-001203,O-001538,P-02425,1,838000,838000
D-001204,O-002245,P-02054,3,1918000,5754000
D-001205,O-002323,P-03063,4,103000,412000
D-001206,O-001336,P-03308,5,2632000,13160000
D-001207,O-001532,P-02403,5,594000,2970000
D-001208,O-002136,P-02345,5,1352000,6760000
D-001209,O-001381,P-01156,4,1959000,7836000
D-001210,O-001236,P-00369,5,2587000,12935000
D-001211,O-000265,P-01068,5,342000,1710000
D-001212,O-002280,P-04488,1,2746000,2746000
D-001213,O-001783,P-00154,1,1502000,1502000
D-001214,O-001450,P-04686,1,1041000,1041000
D-001215,O-002400,P-02658,1,1097000,1097000
D-001216,O-002107,P-03290,3,1223000,3669000
D-001217,O-000771,P-01462,2,2189000,4378000
D-001218,O-001082,P-03673,2,1292000,2584000
D-001219,O-002115,P-02465,4,1386000,5544000
D-001220,O-001050,P-00496,4,1648000,6592000
D-001221,O-000399,P-03391,1,978000,978000
D-001222,O-000569,P-00254,2,1333000,2666000
D-001223,O-001457,P-02532,2,1348000,2696000
D-001224,O-002089,P-00622,1,2229000,2229000
D-001225,O-001823,P-01543,3,1263000,3789000
D-001226,O-000209,P-03417,1,1275000,1275000
D-001227,O-001082,P-03068,3,270000,810000
D-001228,O-001356,P-01537,5,2338000,11690000
D-001229,O-001277,P-03658,5,1032000,5160000
D-001230,O-001153,P-04330,2,609000,1218000
D-001231,O-001334,P-00965,3,2839000,8517000
D-001232,O-001691,P-01332,1,2806000,2806000
D-001233,O-002499,P-02148,5,843000,4215000
D-001234,O-001534,P-00736,3,715000,2145000
D-001235,O-001526,P-03001,3,675000,2025000
D-001236,O-001415,P-03953,3,1995000,5985000
D-001237,O-001115,P-03678,5,587000,2935000
D-001238,O-000406,P-04676,5,1722000,8610000
D-001239,O-002450,P-03639,5,2255000,11275000
D-001240,O-002201,P-03864,1,2009000,2009000
D-001241,O-001192,P-03754,2,2971000,5942000
D-001242,O-002161,P-00171,5,1419000,7095000
D-001243,O-001544,P-00903,4,1400000,5600000
D-001244,O-000190,P-01621,5,2354000,11770000
D-001245,O-000588,P-01444,3,1752000,5256000
D-001246,O-001829,P-00489,5,2680000,13400000
D-001247,O-001751,P-04602,3,1633000,4899000
D-001248,O-000785,P-02760,1,704000,704000
D-001249,O-001107,P-02629,5,1255000,6275000
D-001250,O-000971,P-04498,2,2345000,4690000
D-001251,O-001429,P-04610,3,1545000,4635000
D-001252,O-001535,P-04547,3,2196000,6588000
D-001253,O-000239,P-01849,2,1145000,2290000
D-001254,O-000845,P-01160,1,810000,810000
D-001255,O-000944,P-02383,4,117000,468000
D-001256,O-001024,P-03726,2,2337000,4674000
D-001257,O-000682,P-00940,4,826000,3304000
D-001258,O-001750,P-00055,3,652000,1956000
D-001259,O-000666,P-03148,5,1638000,8190000
D-001260,O-000972,P-02062,1,1283000,1283000
D-001261,O-000976,P-03221,3,2712000,8136000
D-001262,O-001841,P-02887,3,1856000,5568000
D-001263,O-000203,P-01628,3,658000,1974000
D-001264,O-000838,P-04251,2,2277000,4554000
D-001265,O-001910,P-04176,1,2319000,2319000
D-001266,O-001106,P-03619,4,1007000,4028000
D-001267,O-001159,P-00955,1,980000,980000
D-001268,O-001794,P-04101,5,979000,4895000
D-001269,O-001492,P-03357,4,2268000,9072000
D-001270,O-000054,P-02763,5,2801000,14005000
D-001271,O-002100,P-00620,2,2311000,4622000
D-001272,O-002222,P-04667,3,434000,1302000
D-001273,O-001444,P-02177,4,2032000,8128000
D-001274,O-002280,P-04243,5,631000,3155000
D-001275,O-000124,P-02929,1,1380000,1380000
D-001276,O-000568,P-01929,5,2514000,12570000
D-001277,O-002491,P-02693,2,1363000,2726000
D-001278,O-002430,P-01967,4,1568000,6272000
D-001279,O-000165,P-02355,5,2704000,13520000
D-001280,O-002185,P-02877,2,1875000,3750000
D-001281,O-000988,P-00816,5,1244000,6220000
D-001282,O-000910,P-03207,5,1741000,8705000
D-001283,O-001642,P-02560,4,2895000,11580000
D-001284,O-002147,P-03847,2,1420000,2840000
D-001285,O-000169,P-02589,4,808000,3232000
D-001286,O-000363,P-02960,4,594000,2376000
D-001287,O-000631,P-02146,2,2138000,4276000
D-001288,O-000519,P-04332,1,2297000,2297000
D-001289,O-001632,P-04741,3,1936000,5808000
D-001290,O-001204,P-03171,3,757000,2271000
D-001291,O-002061,P-04477,2,1286000,2572000
D-001292,O-002412,P-02238,4,1808000,7232000
D-001293,O-000915,P-04002,3,1265000,3795000
D-001294,O-001039,P-02905,5,694000,3470000
D-001295,O-001743,P-01400,5,1583000,7915000
D-001296,O-000332,P-00382,3,1983000,5949000
D-001297,O-001145,P-01157,3,847000,2541000
D-001298,O-001958,P-02838,5,2426000,12130000
D-001299,O-000623,P-04774,4,566000,2264000
D-001300,O-000612,P-01350,2,912000,1824000
D-001301,O-000769,P-03377,1,2712000,2712000
D-001302,O-001433,P-03475,2,1714000,3428000
D-001303,O-001131,P-03815,3,934000,2802000
D-001304,O-001861,P-05000,4,730000,2920000
D-001305,O-002102,P-01621,1,1364000,1364000
D-001306,O-001409,P-00682,4,361000,1444000
D-001307,O-001394,P-00404,4,952000,3808000
D-001308,O-001092,P-00171,4,2649000,10596000
D-001309,O-000511,P-01859,3,1366000,4098000
D-001310,O-001544,P-00579,1,87000,87000
D-001311,O-000227,P-02980,3,540000,1620000
D-001312,O-000474,P-00789,5,984000,4920000
D-001313,O-002109,P-04437,3,1419000,4257000
D-001314,O-001530,P-03062,1,749000,749000
D-001315,O-001264,P-01060,3,2251000,6753000
D-001316,O-000367,P-01337,1,1797000,1797000
D-001317,O-002032,P-01744,2,1891000,3782000
D-001318,O-002457,P-03614,5,2446000,12230000
D-001319,O-000209,P-01248,5,725000,3625000
D-001320,O-001753,P-01777,3,528000,1584000
D-001321,O-000997,P-01939,2,2966000,5932000
D-001322,O-002280,P-04005,3,1421000,4263000
D-001323,O-000835,P-01328,4,1623000,6492000
D-001324,O-000747,P-04037,5,184000,920000
D-001325,O-000636,P-02524,2,50000,100000
D-001326,O-002427,P-03836,2,2307000,4614000
D-001327,O-002002,P-02411,5,1943000,9715000
D-001328,O-000157,P-02663,2,2564000,5128000
D-001329,O-001919,P-00738,4,249000,996000
D-001330,O-001407,P-04590,4,2811000,11244000
D-001331,O-001237,P-01047,4,2126000,8504000
D-001332,O-000337,P-02236,2,70000,140000
D-001333,O-000644,P-01374,5,1180000,5900000
D-001334,O-002305,P-02441,4,2113000,8452000
D-001335,O-000403,P-03669,1,2752000,2752000
D-001336,O-001446,P-01206,2,838000,1676000
D-001337,O-000795,P-00285,1,1763000,1763000
D-001338,O-001742,P-04118,5,1294000,6470000
D-001339,O-000646,P-02177,3,786000,2358000
D-001340,O-000335,P-00972,5,548000,2740000
D-001341,O-002088,P-03758,2,406000,812000
D-001342,O-000151,P-03512,1,296000,296000
D-001343,O-002450,P-01435,5,2540000,12700000
D-001344,O-001932,P-04094,1,465000,465000
D-001345,O-001052,P-01074,4,1622000,6488000
D-001346,O-000008,P-04039,2,1423000,2846000
D-001347,O-000681,P-02034,1,2756000,2756000
D-001348,O-000160,P-03675,1,331000,331000
D-001349,O-000160,P-04919,3,2174000,6522000
D-001350,O-002312,P-03671,3,395000,1185000
D-001351,O-000499,P-04965,2,1355000,2710000
D-001352,O-002260,P-03255,3,1482000,4446000
D-001353,O-001940,P-00335,3,1294000,3882000
D-001354,O-001352,P-00001,4,2749000,10996000
D-001355,O-000854,P-02823,3,771000,2313000
D-001356,O-002386,P-01598,5,2589000,12945000
D-001357,O-000533,P-03780,1,2771000,2771000
D-001358,O-002300,P-02194,5,1485000,7425000
D-001359,O-000755,P-02105,2,219000,438000
D-001360,O-000665,P-03490,2,694000,1388000
D-001361,O-000762,P-01545,3,302000,906000
D-001362,O-001494,P-00313,5,2821000,14105000
D-001363,O-001353,P-01582,1,229000,229000
D-001364,O-000412,P-03401,4,283000,1132000
D-001365,O-001467,P-00766,4,737000,2948000
D-001366,O-001213,P-00691,3,1850000,5550000
D-001367,O-001021,P-02586,2,2792000,5584000
D-001368,O-000255,P-00241,2,1249000,2498000
D-001369,O-000898,P-04110,4,1295000,5180000
D-001370,O-000044,P-03157,5,2486000,12430000
D-001371,O-001058,P-02881,4,1229000,4916000
D-001372,O-000816,P-02448,1,606000,606000
D-001373,O-000418,P-03260,5,1204000,6020000
D-001374,O-000039,P-00433,4,2290000,9160000
D-001375,O-002449,P-04827,2,2299000,4598000
D-001376,O-002198,P-01027,5,2180000,10900000
D-001377,O-001384,P-00443,1,2707000,2707000
D-001378,O-000736,P-03353,1,1678000,1678000
D-001379,O-001285,P-01127,2,1035000,2070000
D-001380,O-000101,P-04180,1,2726000,2726000
D-001381,O-001240,P-00156,2,2185000,4370000
D-001382,O-001341,P-02567,3,956000,2868000
D-001383,O-002074,P-02899,3,681000,2043000
D-001384,O-001555,P-02270,1,2280000,2280000
D-001385,O-000722,P-04773,2,1125000,2250000
D-001386,O-000005,P-01371,5,1071000,5355000
D-001387,O-001710,P-04493,2,2005000,4010000
D-001388,O-001538,P-02086,1,2927000,2927000
D-001389,O-000237,P-00326,2,1916000,3832000
D-001390,O-001489,P-02692,4,2159000,8636000
D-001391,O-000963,P-00784,5,1601000,8005000
D-001392,O-002068,P-03971,3,1242000,3726000
D-001393,O-001693,P-04825,4,2551000,10204000
D-001394,O-002327,P-02586,2,528000,1056000
D-001395,O-001665,P-04828,4,449000,1796000
D-001396,O-000756,P-02589,5,1503000,7515000
D-001397,O-000743,P-02170,2,405000,810000
D-001398,O-002314,P-00268,5,1034000,5170000
D-001399,O-002473,P-00687,3,1986000,5958000
D-001400,O-002122,P-03309,3,2097000,6291000
D-001401,O-002359,P-00381,1,1947000,1947000
D-001402,O-002191,P-00417,1,2023000,2023000
D-001403,O-000958,P-01697,5,1534000,7670000
D-001404,O-002129,P-04737,3,214000,642000
D-001405,O-002097,P-00695,1,2630000,2630000
D-001406,O-001970,P-02453,3,2355000,7065000
D-001407,O-001122,P-00069,4,115000,460000
D-001408,O-002365,P-02414,3,2455000,7365000
D-001409,O-000956,P-02324,3,408000,1224000
D-001410,O-002137,P-03287,4,616000,2464000
D-001411,O-000271,P-00607,4,1597000,6388000
D-001412,O-000230,P-03651,3,1033000,3099000
D-001413,O-000186,P-03052,1,2506000,2506000
D-001414,O-000748,P-00458,4,975000,3900000
D-001415,O-001771,P-03276,3,435000,1305000
D-001416,O-002337,P-02664,1,73000,73000
D-001417,O-001817,P-01099,4,773000,3092000
D-001418,O-001888,P-02785,3,596000,1788000
D-001419,O-000266,P-04163,4,2435000,9740000
D-001420,O-001399,P-02314,5,222000,1110000
D-001421,O-001075,P-02791,2,2563000,5126000
D-001422,O-002363,P-04795,3,697000,2091000
D-001423,O-002005,P-01296,2,184000,368000
D-001424,O-000342,P-00385,3,1530000,4590000
D-001425,O-002248,P-02466,3,1559000,4677000
D-001426,O-000314,P-00447,4,1931000,7724000
D-001427,O-000495,P-00747,4,2090000,8360000
D-001428,O-000720,P-03677,2,1961000,3922000
D-001429,O-000227,P-00394,4,2091000,8364000
D-001430,O-001458,P-00830,1,797000,797000
D-001431,O-000653,P-02625,1,451000,451000
D-001432,O-000746,P-02592,4,1202000,4808000
D-001433,O-001073,P-00376,4,1240000,4960000
D-001434,O-000940,P-00739,5,1778000,8890000
D-001435,O-000431,P-00900,3,115000,345000
D-001436,O-002150,P-02198,5,949000,4745000
D-001437,O-001068,P-02537,4,718000,2872000
D-001438,O-001747,P-02736,3,1416000,4248000
D-001439,O-001806,P-04582,2,1373000,2746000
D-001440,O-001001,P-01533,1,2473000,2473000
D-001441,O-000377,P-03730,5,1442000,7210000
D-001442,O-001703,P-01254,4,2555000,10220000
D-001443,O-001646,P-02614,4,2818000,11272000
D-001444,O-000878,P-00205,4,1547000,6188000
D-001445,O-002401,P-01929,5,586000,2930000
D-001446,O-002125,P-03309,1,1813000,1813000
D-001447,O-002127,P-01331,1,2476000,2476000
D-001448,O-001591,P-04273,1,2949000,2949000
D-001449,O-001051,P-00597,2,562000,1124000
D-001450,O-001693,P-03908,3,2784000,8352000
D-001451,O-000614,P-02273,1,2740000,2740000
D-001452,O-001406,P-00068,5,1145000,5725000
D-001453,O-000361,P-01127,1,181000,181000
D-001454,O-001320,P-00717,3,1544000,4632000
D-001455,O-000982,P-04741,4,1456000,5824000
D-001456,O-001276,P-04778,5,2861000,14305000
D-001457,O-000451,P-00627,1,1655000,1655000
D-001458,O-002151,P-03515,4,2346000,9384000
D-001459,O-001418,P-00739,1,213000,213000
D-001460,O-000899,P-02429,5,1227000,6135000
D-001461,O-000375,P-01132,3,1729000,5187000
D-001462,O-002463,P-00153,5,1741000,8705000
D-001463,O-000609,P-01645,2,458000,916000
D-001464,O-001907,P-02210,5,1627000,8135000
D-001465,O-001518,P-03178,3,2797000,8391000
D-001466,O-001227,P-03408,2,176000,352000
D-001467,O-002330,P-02240,2,2908000,5816000
D-001468,O-002122,P-01855,2,261000,522000
D-001469,O-000987,P-01662,5,1365000,6825000
D-001470,O-001204,P-02817,5,1738000,8690000
D-001471,O-000605,P-00374,3,2574000,7722000
D-001472,O-001403,P-00979,3,1217000,3651000
D-001473,O-000245,P-01112,2,127000,254000
D-001474,O-001133,P-00606,3,2737000,8211000
D-001475,O-000027,P-02314,2,2593000,5186000
D-001476,O-001787,P-04219,1,2379000,2379000
D-001477,O-001467,P-01360,3,1481000,4443000
D-001478,O-000593,P-02513,4,2413000,9652000
D-001479,O-001979,P-03403,2,1249000,2498000
D-001480,O-002384,P-01869,5,185000,925000
D-001481,O-002298,P-01617,5,2896000,14480000
D-001482,O-001116,P-00344,2,1759000,3518000
D-001483,O-000330,P-00478,5,949000,4745000
D-001484,O-001248,P-00518,5,2139000,10695000
D-001485,O-001993,P-00359,4,1785000,7140000
D-001486,O-001693,P-02193,2,2541000,5082000
D-001487,O-000830,P-00030,4,1995000,7980000
D-001488,O-000900,P-02208,1,1285000,1285000
D-001489,O-001685,P-04232,3,1854000,5562000
D-001490,O-001682,P-00187,3,1520000,4560000
D-001491,O-001395,P-04260,1,1686000,1686000
D-001492,O-001589,P-04656,4,78000,312000
D-001493,O-001619,P-01868,4,1180000,4720000
D-001494,O-000557,P-00457,5,1012000,5060000
D-001495,O-000468,P-02059,4,2203000,8812000
D-001496,O-002132,P-03759,2,1931000,3862000
D-001497,O-000275,P-01106,5,2576000,12880000
D-001498,O-000357,P-01457,2,172000,344000
D-001499,O-000262,P-00144,1,698000,698000
D-001500,O-002002,P-01972,1,2906000,2906000
D-001501,O-000434,P-04222,1,1184000,1184000
D-001502,O-000681,P-04354,2,430000,860000
D-001503,O-002029,P-04911,5,523000,2615000
D-001504,O-001120,P-00971,1,1161000,1161000
D-001505,O-002121,P-01503,3,444000,1332000
D-001506,O-000799,P-04302,1,2956000,2956000
D-001507,O-001471,P-04022,1,1295000,1295000
D-001508,O-001920,P-02526,2,432000,864000
D-001509,O-001249,P-04621,2,285000,570000
D-001510,O-000541,P-04432,2,1315000,2630000
D-001511,O-002046,P-00550,3,102000,306000
D-001512,O-002333,P-02722,2,2015000,4030000
D-001513,O-000927,P-01628,2,2487000,4974000
D-001514,O-000831,P-03600,2,1516000,3032000
D-001515,O-000600,P-02215,3,796000,2388000
D-001516,O-000931,P-02616,4,1706000,6824000
D-001517,O-000630,P-01381,5,1037000,5185000
D-001518,O-002089,P-03292,2,1829000,3658000
D-001519,O-000154,P-00780,4,1149000,4596000
D-001520,O-000814,P-01995,1,2436000,2436000
D-001521,O-001100,P-00367,3,750000,2250000
D-001522,O-001393,P-03159,3,1433000,4299000
D-001523,O-000211,P-02691,2,82000,164000
D-001524,O-002430,P-00174,4,2331000,9324000
D-001525,O-002073,P-00438,2,676000,1352000
D-001526,O-002057,P-01629,3,993000,2979000
D-001527,O-002494,P-00236,5,1135000,5675000
D-001528,O-000041,P-04137,1,1702000,1702000
D-001529,O-001166,P-02223,1,1585000,1585000
D-001530,O-000439,P-04295,4,2788000,11152000
D-001531,O-001536,P-00784,4,2735000,10940000
D-001532,O-000967,P-02166,4,2831000,11324000
D-001533,O-000738,P-02773,5,313000,1565000
D-001534,O-002076,P-03015,2,2813000,5626000
D-001535,O-000923,P-03426,4,1394000,5576000
D-001536,O-000098,P-04312,4,219000,876000
D-001537,O-000894,P-03472,2,2429000,4858000
D-001538,O-001790,P-00226,3,1274000,3822000
D-001539,O-001313,P-01124,4,380000,1520000
D-001540,O-002421,P-02240,5,1934000,9670000
D-001541,O-001243,P-01521,1,1933000,1933000
D-001542,O-000446,P-00987,5,65000,325000
D-001543,O-001966,P-03078,4,1050000,4200000
D-001544,O-002239,P-03975,3,309000,927000
D-001545,O-001487,P-00566,5,2462000,12310000
D-001546,O-001277,P-04369,2,1398000,2796000
D-001547,O-000275,P-00979,3,2775000,8325000
D-001548,O-000587,P-00709,4,1008000,4032000
D-001549,O-001698,P-02491,5,559000,2795000
D-001550,O-001204,P-01082,1,657000,657000
D-001551,O-000569,P-04967,5,1716000,8580000
D-001552,O-001361,P-00323,4,467000,1868000
D-001553,O-002496,P-00595,1,2615000,2615000
D-001554,O-001275,P-03622,2,2965000,5930000
D-001555,O-002001,P-00288,3,1658000,4974000
D-001556,O-000344,P-00832,3,507000,1521000
D-001557,O-002145,P-04581,4,2321000,9284000
D-001558,O-002220,P-01898,3,1671000,5013000
D-001559,O-001286,P-01747,3,2504000,7512000
D-001560,O-002478,P-01728,2,2915000,5830000
D-001561,O-002044,P-03466,5,2134000,10670000
D-001562,O-001826,P-02456,2,555000,1110000
D-001563,O-000336,P-00540,2,1265000,2530000
D-001564,O-000682,P-00123,5,2387000,11935000
D-001565,O-001017,P-04825,3,1483000,4449000
D-001566,O-002056,P-00091,3,2568000,7704000
D-001567,O-001606,P-01357,2,2432000,4864000
D-001568,O-000166,P-01899,1,1476000,1476000
D-001569,O-001113,P-01871,3,1241000,3723000
D-001570,O-000347,P-02317,2,1832000,3664000
D-001571,O-001828,P-01940,4,2823000,11292000
D-001572,O-000241,P-00093,1,2701000,2701000
D-001573,O-001621,P-04171,1,1005000,1005000
D-001574,O-002085,P-00081,1,2784000,2784000
D-001575,O-001999,P-01857,4,1489000,5956000
D-001576,O-001803,P-04117,5,1304000,6520000
D-001577,O-000437,P-01499,3,1619000,4857000
D-001578,O-001974,P-03538,1,1481000,1481000
D-001579,O-002160,P-00797,4,1533000,6132000
D-001580,O-002380,P-00337,4,2552000,10208000
D-001581,O-000467,P-04612,1,952000,952000
D-001582,O-000023,P-00547,5,1136000,5680000
D-001583,O-001157,P-00281,3,1383000,4149000
D-001584,O-000178,P-01981,3,2558000,7674000
D-001585,O-001743,P-03063,3,1591000,4773000
D-001586,O-000355,P-02598,4,1280000,5120000
D-001587,O-000366,P-03351,5,1557000,7785000
D-001588,O-000407,P-01426,3,2944000,8832000
D-001589,O-002203,P-04499,2,2804000,5608000
D-001590,O-001509,P-01216,4,2510000,10040000
D-001591,O-002405,P-01845,1,1998000,1998000
D-001592,O-001258,P-02706,1,1852000,1852000
D-001593,O-002256,P-04429,5,340000,1700000
D-001594,O-001470,P-02923,2,2058000,4116000
D-001595,O-000527,P-04367,1,971000,971000
D-001596,O-000851,P-02994,2,736000,1472000
D-001597,O-002364,P-03509,3,2282000,6846000
D-001598,O-000969,P-03594,3,2037000,6111000
D-001599,O-002473,P-02073,5,1247000,6235000
D-001600,O-000965,P-00060,4,804000,3216000
D-001601,O-001804,P-02683,2,1013000,2026000
D-001602,O-000780,P-03095,3,917000,2751000
D-001603,O-000982,P-00710,3,1677000,5031000
D-001604,O-001020,P-03942,5,2537000,12685000
D-001605,O-001700,P-01024,3,1173000,3519000
D-001606,O-000663,P-02929,3,955000,2865000
D-001607,O-000528,P-02810,3,2200000,6600000
D-001608,O-001406,P-03896,3,351000,1053000
D-001609,O-000894,P-01297,3,1192000,3576000
D-001610,O-001647,P-01028,5,1976000,9880000
D-001611,O-000911,P-02904,3,747000,2241000
D-001612,O-002113,P-03357,3,130000,390000
D-001613,O-001401,P-02914,5,252000,1260000
D-001614,O-001578,P-00850,4,2389000,9556000
D-001615,O-001612,P-04605,2,1069000,2138000
D-001616,O-001529,P-00169,4,1369000,5476000
D-001617,O-000486,P-03666,3,1389000,4167000
D-001618,O-000136,P-03911,5,80000,400000
D-001619,O-000141,P-03942,4,1964000,7856000
D-001620,O-001486,P-04391,5,1293000,6465000
D-001621,O-001459,P-02022,4,815000,3260000
D-001622,O-000645,P-04167,2,563000,1126000
D-001623,O-001621,P-04029,4,1696000,6784000
D-001624,O-000541,P-04805,3,529000,1587000
D-001625,O-000160,P-01537,4,1836000,7344000
D-001626,O-001331,P-02295,4,806000,3224000
D-001627,O-000049,P-01665,3,1192000,3576000
D-001628,O-001958,P-02387,5,2609000,13045000
D-001629,O-000113,P-01805,3,1056000,3168000
D-001630,O-000652,P-03439,1,2649000,2649000
D-001631,O-001328,P-00055,3,2968000,8904000
D-001632,O-001955,P-03948,1,2701000,2701000
D-001633,O-001959,P-04207,1,1601000,1601000
D-001634,O-000653,P-03358,2,993000,1986000
D-001635,O-002442,P-02843,5,1701000,8505000
D-001636,O-001426,P-04758,5,1195000,5975000
D-001637,O-000072,P-04705,5,2835000,14175000
D-001638,O-000002,P-02595,5,2677000,13385000
D-001639,O-001295,P-00801,5,159000,795000
D-001640,O-001876,P-01471,3,443000,1329000
D-001641,O-002425,P-03925,4,2639000,10556000
D-001642,O-001533,P-00964,2,1929000,3858000
D-001643,O-001965,P-00363,4,2897000,11588000
D-001644,O-001915,P-02580,4,2705000,10820000
D-001645,O-002187,P-03381,3,1254000,3762000
D-001646,O-000289,P-02229,2,2984000,5968000
D-001647,O-000098,P-04040,5,689000,3445000
D-001648,O-001592,P-01635,3,2807000,8421000
D-001649,O-001070,P-00349,1,1899000,1899000
D-001650,O-000460,P-00569,5,1335000,6675000
D-001651,O-000276,P-01760,1,521000,521000
D-001652,O-001442,P-01076,5,686000,3430000
D-001653,O-001024,P-04233,5,95000,475000
D-001654,O-000462,P-01414,4,2800000,11200000
D-001655,O-001510,P-04388,1,1720000,1720000
D-001656,O-001307,P-04183,5,1330000,6650000
D-001657,O-001770,P-02004,1,2849000,2849000
D-001658,O-002441,P-04772,4,2136000,8544000
D-001659,O-000699,P-00797,4,2420000,9680000
D-001660,O-001353,P-03565,4,2005000,8020000
D-001661,O-001391,P-01896,1,2987000,2987000
D-001662,O-001601,P-02757,4,339000,1356000
D-001663,O-000527,P-02280,1,256000,256000
D-001664,O-000821,P-03708,5,1164000,5820000
D-001665,O-002384,P-00363,4,517000,2068000
D-001666,O-002043,P-00772,5,2350000,11750000
D-001667,O-001139,P-04964,1,1576000,1576000
D-001668,O-001464,P-01591,5,1525000,7625000
D-001669,O-001253,P-00583,4,2534000,10136000
D-001670,O-002493,P-00597,5,2682000,13410000
D-001671,O-001351,P-02701,4,378000,1512000
D-001672,O-000953,P-00711,2,2299000,4598000
D-001673,O-000204,P-01668,5,1333000,6665000
D-001674,O-000412,P-04827,3,962000,2886000
D-001675,O-001724,P-03274,3,1656000,4968000
D-001676,O-001189,P-01505,3,2379000,7137000
D-001677,O-000071,P-01153,5,1224000,6120000
D-001678,O-000287,P-01434,4,91000,364000
D-001679,O-000039,P-00025,2,500000,1000000
D-001680,O-000771,P-00299,2,2473000,4946000
D-001681,O-000020,P-01516,4,987000,3948000
D-001682,O-000936,P-03271,5,2774000,13870000
D-001683,O-002199,P-04172,5,1527000,7635000
D-001684,O-001658,P-01182,1,1564000,1564000
D-001685,O-001591,P-00779,1,277000,277000
D-001686,O-001345,P-03148,5,304000,1520000
D-001687,O-001145,P-01276,3,662000,1986000
D-001688,O-001593,P-02655,4,2154000,8616000
D-001689,O-001149,P-02179,1,2114000,2114000
D-001690,O-000539,P-04079,2,2510000,5020000
D-001691,O-001235,P-03807,1,1790000,1790000
D-001692,O-001571,P-04858,3,1291000,3873000
D-001693,O-001087,P-04999,3,663000,1989000
D-001694,O-000930,P-01049,1,176000,176000
D-001695,O-000522,P-02194,2,2520000,5040000
D-001696,O-001352,P-01648,5,297000,1485000
D-001697,O-001641,P-01456,1,1650000,1650000
D-001698,O-001957,P-02957,4,955000,3820000
D-001699,O-001312,P-00720,5,1533000,7665000
D-001700,O-001382,P-04797,5,1067000,5335000
D-001701,O-001828,P-04718,4,2786000,11144000
D-001702,O-000175,P-04436,4,1421000,5684000
D-001703,O-001291,P-00937,3,599000,1797000
