detailId,orderId,productId,quantity,unitPrice,subtotal
D-001145,O-01145,P-00604,2,1109000,2218000
D-001146,O-01146,P-02639,1,1789000,1789000
D-001147,O-01147,P-01159,1,1352000,1352000
D-001148,O-01148,P-02324,2,1475000,2950000
D-001149,O-01149,P-01461,2,1933000,3866000
D-001150,O-01150,P-01292,1,550000,550000
D-001151,O-01151,P-02096,1,657000,657000
D-001152,O-01152,P-01733,1,1683000,1683000
D-001153,O-01153,P-02300,1,1247000,1247000
D-001154,O-01154,P-04504,1,2504000,2504000
D-001155,O-01155,P-03539,2,94000,188000
D-001156,O-01156,P-03214,1,933000,933000
D-001157,O-01157,P-01393,2,2455000,4910000
D-001158,O-01158,P-02579,1,1018000,1018000
D-001159,O-01159,P-02612,1,2793000,2793000
D-001160,O-01160,P-03860,2,1484000,2968000
D-001161,O-01161,P-03284,1,1169000,1169000
D-001162,O-01162,P-04972,1,1226000,1226000
D-001163,O-01163,P-04631,2,243000,486000
D-001164,O-01164,P-05000,1,1305000,1305000
D-001165,O-01165,P-03948,2,532000,1064000
D-001166,O-01166,P-01295,1,348000,348000
D-001167,O-01167,P-04044,1,2803000,2803000
D-001168,O-01168,P-02112,1,2558000,2558000
D-001169,O-01169,P-02380,2,2446000,4892000
D-001170,O-01170,P-02699,1,2431000,2431000
D-001171,O-01171,P-03720,1,1592000,1592000
D-001172,O-01172,P-03508,2,1128000,2256000
D-001173,O-01173,P-04164,2,1616000,3232000
D-001174,O-01174,P-01496,2,1880000,3760000
D-001175,O-01175,P-00737,1,2083000,2083000
D-001176,O-01176,P-00303,1,391000,391000
D-001177,O-01177,P-03168,1,260000,260000
D-001178,O-01178,P-04665,1,354000,354000
D-001179,O-01179,P-02003,1,1456000,1456000
D-001180,O-01180,P-04705,1,2903000,2903000
D-001181,O-01181,P-02893,2,2111000,4222000
D-001182,O-01182,P-03376,1,2612000,2612000
D-001183,O-01183,P-01877,2,1135000,2270000
D-001184,O-01184,P-00966,1,1023000,1023000
D-001185,O-01185,P-01113,2,2059000,4118000
D-001186,O-01186,P-00388,1,542000,542000
D-001187,O-01187,P-04039,1,2915000,2915000
D-001188,O-01188,P-02083,1,368000,368000
D-001189,O-01189,P-00218,2,370000,740000
D-001190,O-01190,P-03742,1,2544000,2544000
D-001191,O-01191,P-01798,2,1720000,3440000
D-001192,O-01192,P-04683,1,1122000,1122000
D-001193,O-01193,P-02220,2,1966000,3932000
D-001194,O-01194,P-01324,2,1541000,3082000
D-001195,O-01195,P-01111,1,1007000,1007000
D-001196,O-01196,P-03350,2,706000,1412000
D-001197,O-01197,P-02639,2,2230000,4460000
D-001198,O-01198,P-03732,2,1444000,2888000
D-001199,O-01199,P-04157,1,1389000,1389000
D-001200,O-01200,P-00802,1,726000,726000
D-001201,O-01201,P-02357,1,1981000,1981000
D-001202,O-01202,P-01280,1,1823000,1823000
D-001203,O-01203,P-03292,1,403000,403000
D-001204,O-01204,P-03195,1,2392000,2392000
D-001205,O-01205,P-04647,1,1084000,1084000
D-001206,O-01206,P-01311,1,1445000,1445000
D-001207,O-01207,P-01515,1,751000,751000
D-001208,O-01208,P-00706,1,967000,967000
D-001209,O-01209,P-01586,2,1982000,3964000
D-001210,O-01210,P-04163,2,2002000,4004000
D-001211,O-01211,P-03148,2,1467000,2934000
D-001212,O-01212,P-02269,2,1793000,3586000
D-001213,O-01213,P-04444,2,1893000,3786000
D-001214,O-01214,P-03814,1,1764000,1764000
D-001215,O-01215,P-03361,1,2152000,2152000
D-001216,O-01216,P-03876,1,514000,514000
D-001217,O-01217,P-04825,1,1779000,1779000
D-001218,O-01218,P-01836,1,1388000,1388000
D-001219,O-01219,P-02112,1,2837000,2837000
D-001220,O-01220,P-00711,1,329000,329000
D-001221,O-01221,P-04478,1,1329000,1329000
D-001222,O-01222,P-04506,2,655000,1310000
D-001223,O-01223,P-00947,1,323000,323000
D-001224,O-01224,P-03178,2,1889000,3778000
D-001225,O-01225,P-01999,1,2093000,2093000
D-001226,O-01226,P-00026,2,1590000,3180000
D-001227,O-01227,P-03443,1,2263000,2263000
D-001228,O-01228,P-02278,2,1632000,3264000
D-001229,O-01229,P-03285,2,1886000,3772000
D-001230,O-01230,P-04906,2,229000,458000
D-001231,O-01231,P-04507,2,2615000,5230000
D-001232,O-01232,P-04394,1,1932000,1932000
D-001233,O-01233,P-03796,1,1828000,1828000
D-001234,O-01234,P-00226,2,860000,1720000
D-001235,O-01235,P-04168,1,2278000,2278000
D-001236,O-01236,P-03444,2,1033000,2066000
D-001237,O-01237,P-01504,1,556000,556000
D-001238,O-01238,P-04389,1,326000,326000
D-001239,O-01239,P-04949,1,1424000,1424000
D-001240,O-01240,P-00359,1,2414000,2414000
D-001241,O-01241,P-00133,2,2404000,4808000
D-001242,O-01242,P-04981,2,1642000,3284000
D-001243,O-01243,P-04358,2,1661000,3322000
D-001244,O-01244,P-04107,2,2951000,5902000
D-001245,O-01245,P-00118,1,1999000,1999000
D-001246,O-01246,P-02089,1,1709000,1709000
D-001247,O-01247,P-00611,2,2260000,4520000
D-001248,O-01248,P-02310,1,819000,819000
D-001249,O-01249,P-04389,1,1450000,1450000
D-001250,O-01250,P-01019,1,951000,951000
D-001251,O-01251,P-02800,2,2417000,4834000
D-001252,O-01252,P-01674,2,1778000,3556000
D-001253,O-01253,P-02506,1,2466000,2466000
D-001254,O-01254,P-03620,1,1714000,1714000
D-001255,O-01255,P-02649,1,1867000,1867000
D-001256,O-01256,P-02592,2,1432000,2864000
D-001257,O-01257,P-04000,1,1795000,1795000
D-001258,O-01258,P-02141,1,2014000,2014000
D-001259,O-01259,P-00955,2,1474000,2948000
D-001260,O-01260,P-03053,2,1653000,3306000
D-001261,O-01261,P-01508,1,177000,177000
D-001262,O-01262,P-02753,2,1284000,2568000
D-001263,O-01263,P-03140,1,952000,952000
D-001264,O-01264,P-00551,1,212000,212000
D-001265,O-01265,P-04689,2,447000,894000
D-001266,O-01266,P-02387,2,479000,958000
D-001267,O-01267,P-00519,1,778000,778000
D-001268,O-01268,P-01573,2,1393000,2786000
D-001269,O-01269,P-00626,1,235000,235000
D-001270,O-01270,P-04284,2,2718000,5436000
D-001271,O-01271,P-02497,1,2123000,2123000
D-001272,O-01272,P-00663,2,2253000,4506000
D-001273,O-01273,P-01126,2,203000,406000
D-001274,O-01274,P-00330,2,422000,844000
D-001275,O-01275,P-00022,1,2647000,2647000
D-001276,O-01276,P-01674,2,2113000,4226000
D-001277,O-01277,P-00944,1,88000,88000
D-001278,O-01278,P-02804,2,2744000,5488000
D-001279,O-01279,P-03571,2,1333000,2666000
D-001280,O-01280,P-04620,1,2187000,2187000
D-001281,O-01281,P-04654,1,1340000,1340000
D-001282,O-01282,P-02052,2,1209000,2418000
D-001283,O-01283,P-00279,1,1934000,1934000
D-001284,O-01284,P-04303,2,363000,726000
D-001285,O-01285,P-04638,2,1339000,2678000
D-001286,O-01286,P-01326,1,2909000,2909000
D-001287,O-01287,P-03919,2,2500000,5000000
D-001288,O-01288,P-01553,2,2137000,4274000
D-001289,O-01289,P-04183,1,111000,111000
D-001290,O-01290,P-02358,2,1876000,3752000
D-001291,O-01291,P-04172,2,2062000,4124000
D-001292,O-01292,P-04482,1,380000,380000
D-001293,O-01293,P-03327,1,552000,552000
D-001294,O-01294,P-03527,2,1399000,2798000
D-001295,O-01295,P-01846,2,2119000,4238000
D-001296,O-01296,P-03986,1,2369000,2369000
D-001297,O-01297,P-00309,1,2783000,2783000
D-001298,O-01298,P-02148,2,434000,868000
D-001299,O-01299,P-00182,2,2031000,4062000
D-001300,O-01300,P-00012,2,1494000,2988000
D-001301,O-01301,P-01434,2,380000,760000
D-001302,O-01302,P-00338,1,1859000,1859000
D-001303,O-01303,P-00933,1,834000,834000
D-001304,O-01304,P-01940,1,953000,953000
D-001305,O-01305,P-00892,1,2278000,2278000
D-001306,O-01306,P-03374,1,177000,177000
D-001307,O-01307,P-00516,1,344000,344000
D-001308,O-01308,P-02231,1,281000,281000
D-001309,O-01309,P-01112,1,262000,262000
D-001310,O-01310,P-02445,1,1075000,1075000
D-001311,O-01311,P-01345,1,1504000,1504000
D-001312,O-01312,P-01145,2,1844000,3688000
D-001313,O-01313,P-04148,2,1846000,3692000
D-001314,O-01314,P-03320,1,964000,964000
D-001315,O-01315,P-00479,1,196000,196000
D-001316,O-01316,P-03453,2,2126000,4252000
D-001317,O-01317,P-02919,2,1580000,3160000
D-001318,O-01318,P-01147,1,274000,274000
D-001319,O-01319,P-04646,1,820000,820000
D-001320,O-01320,P-02467,1,2767000,2767000
D-001321,O-01321,P-03858,2,2155000,4310000
D-001322,O-01322,P-02449,2,2967000,5934000
D-001323,O-01323,P-04157,2,1076000,2152000
D-001324,O-01324,P-02093,2,1555000,3110000
D-001325,O-01325,P-01419,2,1615000,3230000
D-001326,O-01326,P-00831,2,2967000,5934000
D-001327,O-01327,P-02169,2,1886000,3772000
D-001328,O-01328,P-02031,1,549000,549000
D-001329,O-01329,P-04022,1,391000,391000
D-001330,O-01330,P-03810,2,812000,1624000
D-001331,O-01331,P-02089,1,1506000,1506000
D-001332,O-01332,P-01044,1,2533000,2533000
D-001333,O-01333,P-02911,2,2815000,5630000
D-001334,O-01334,P-00270,1,157000,157000
D-001335,O-01335,P-04920,1,1247000,1247000
D-001336,O-01336,P-02750,1,679000,679000
D-001337,O-01337,P-04402,2,1714000,3428000
D-001338,O-01338,P-04512,1,752000,752000
D-001339,O-01339,P-01832,1,429000,429000
D-001340,O-01340,P-02928,2,1172000,2344000
D-001341,O-01341,P-00249,1,942000,942000
D-001342,O-01342,P-03575,2,239000,478000
D-001343,O-01343,P-02895,2,1655000,3310000
D-001344,O-01344,P-04378,1,166000,166000
D-001345,O-01345,P-04406,2,1852000,3704000
D-001346,O-01346,P-02776,1,435000,435000
D-001347,O-01347,P-01908,1,1514000,1514000
D-001348,O-01348,P-00485,2,2565000,5130000
D-001349,O-01349,P-02959,2,415000,830000
D-001350,O-01350,P-04891,1,902000,902000
D-001351,O-01351,P-03496,1,1307000,1307000
D-001352,O-01352,P-02825,2,2132000,4264000
D-001353,O-01353,P-03194,1,1673000,1673000
D-001354,O-01354,P-02389,1,2253000,2253000
D-001355,O-01355,P-01555,1,1283000,1283000
D-001356,O-01356,P-02433,2,2067000,4134000
D-001357,O-01357,P-01634,1,195000,195000
D-001358,O-01358,P-00452,1,1709000,1709000
D-001359,O-01359,P-00979,1,2998000,2998000
D-001360,O-01360,P-04631,2,1811000,3622000
D-001361,O-01361,P-01945,2,2277000,4554000
D-001362,O-01362,P-00062,2,2155000,4310000
D-001363,O-01363,P-03635,1,227000,227000
D-001364,O-01364,P-04865,2,76000,152000
D-001365,O-01365,P-03735,2,1715000,3430000
D-001366,O-01366,P-02487,2,765000,1530000
D-001367,O-01367,P-04022,1,1561000,1561000
D-001368,O-01368,P-01032,2,1000000,2000000
D-001369,O-01369,P-03670,1,2628000,2628000
D-001370,O-01370,P-00962,1,621000,621000
D-001371,O-01371,P-03104,1,2819000,2819000
D-001372,O-01372,P-03212,2,2404000,4808000
D-001373,O-01373,P-03550,1,924000,924000
D-001374,O-01374,P-01125,1,1092000,1092000
D-001375,O-01375,P-00108,2,2434000,4868000
D-001376,O-01376,P-02556,1,1408000,1408000
D-001377,O-01377,P-00440,1,1143000,1143000
D-001378,O-01378,P-03610,1,2854000,2854000
D-001379,O-01379,P-01199,1,2483000,2483000
D-001380,O-01380,P-03783,1,1958000,1958000
D-001381,O-01381,P-03018,2,2433000,4866000
D-001382,O-01382,P-01705,2,913000,1826000
D-001383,O-01383,P-00036,2,338000,676000
D-001384,O-01384,P-01349,2,1703000,3406000
D-001385,O-01385,P-02803,1,1944000,1944000
D-001386,O-01386,P-00374,1,1756000,1756000
D-001387,O-01387,P-03201,1,1543000,1543000
D-001388,O-01388,P-01629,1,408000,408000
D-001389,O-01389,P-02562,2,167000,334000
D-001390,O-01390,P-00156,2,644000,1288000
D-001391,O-01391,P-01791,2,2858000,5716000
D-001392,O-01392,P-00503,1,2153000,2153000
D-001393,O-01393,P-03876,1,222000,222000
D-001394,O-01394,P-01373,1,2298000,2298000
D-001395,O-01395,P-00091,2,949000,1898000
D-001396,O-01396,P-01441,2,1297000,2594000
D-001397,O-01397,P-03083,1,698000,698000
D-001398,O-01398,P-01291,2,437000,874000
D-001399,O-01399,P-02301,1,298000,298000
D-001400,O-01400,P-01336,2,1549000,3098000
D-001401,O-01401,P-00094,1,256000,256000
D-001402,O-01402,P-02763,2,1589000,3178000
D-001403,O-01403,P-02002,1,1052000,1052000
D-001404,O-01404,P-04931,1,2808000,2808000
D-001405,O-01405,P-04584,2,865000,1730000
D-001406,O-01406,P-01060,1,516000,516000
D-001407,O-01407,P-00785,2,2010000,4020000
D-001408,O-01408,P-03606,1,2529000,2529000
D-001409,O-01409,P-01937,1,759000,759000
D-001410,O-01410,P-03712,1,177000,177000
D-001411,O-01411,P-04036,1,576000,576000
D-001412,O-01412,P-02958,1,77000,77000
D-001413,O-01413,P-04727,1,880000,880000
D-001414,O-01414,P-01599,1,341000,341000
D-001415,O-01415,P-00130,2,748000,1496000
D-001416,O-01416,P-01916,1,819000,819000
D-001417,O-01417,P-02166,1,1086000,1086000
D-001418,O-01418,P-02365,1,2360000,2360000
D-001419,O-01419,P-00400,2,1367000,2734000
D-001420,O-01420,P-02709,2,2891000,5782000
D-001421,O-01421,P-02017,2,240000,480000
D-001422,O-01422,P-01876,1,827000,827000
D-001423,O-01423,P-02151,2,2940000,5880000
D-001424,O-01424,P-01599,2,2910000,5820000
D-001425,O-01425,P-00943,2,2809000,5618000
D-001426,O-01426,P-02951,2,96000,192000
D-001427,O-01427,P-00990,2,2985000,5970000
D-001428,O-01428,P-04889,2,1032000,2064000
D-001429,O-01429,P-02306,1,2784000,2784000
D-001430,O-01430,P-01932,2,2991000,5982000
D-001431,O-01431,P-01609,2,2248000,4496000
D-001432,O-01432,P-02164,2,186000,372000
D-001433,O-01433,P-04444,1,648000,648000
D-001434,O-01434,P-00097,1,432000,432000
D-001435,O-01435,P-00392,2,1390000,2780000
D-001436,O-01436,P-04794,1,1906000,1906000
D-001437,O-01437,P-00996,1,2083000,2083000
D-001438,O-01438,P-03880,2,2417000,4834000
D-001439,O-01439,P-04284,2,1016000,2032000
D-001440,O-01440,P-00202,2,2756000,5512000
D-001441,O-01441,P-00827,2,1866000,3732000
D-001442,O-01442,P-01595,2,790000,1580000
D-001443,O-01443,P-00839,2,788000,1576000
D-001444,O-01444,P-01170,2,762000,1524000
D-001445,O-01445,P-02430,1,2991000,2991000
D-001446,O-01446,P-00815,2,1748000,3496000
D-001447,O-01447,P-03231,2,2841000,5682000
D-001448,O-01448,P-02407,1,2088000,2088000
D-001449,O-01449,P-03875,2,373000,746000
D-001450,O-01450,P-00783,1,196000,196000
D-001451,O-01451,P-03578,1,2343000,2343000
D-001452,O-01452,P-03881,1,601000,601000
D-001453,O-01453,P-00478,2,2606000,5212000
D-001454,O-01454,P-03125,1,2132000,2132000
D-001455,O-01455,P-02868,2,2853000,5706000
D-001456,O-01456,P-01797,1,2828000,2828000
D-001457,O-01457,P-00561,1,1877000,1877000
D-001458,O-01458,P-03116,1,2127000,2127000
D-001459,O-01459,P-02015,2,252000,504000
D-001460,O-01460,P-00257,1,363000,363000
D-001461,O-01461,P-01843,1,1161000,1161000
D-001462,O-01462,P-02551,2,1732000,3464000
D-001463,O-01463,P-01819,1,2249000,2249000
D-001464,O-01464,P-04653,1,1301000,1301000
D-001465,O-01465,P-04152,2,2531000,5062000
D-001466,O-01466,P-01102,1,1289000,1289000
D-001467,O-01467,P-04773,1,1058000,1058000
D-001468,O-01468,P-01116,1,387000,387000
D-001469,O-01469,P-03836,2,1411000,2822000
D-001470,O-01470,P-02684,2,2758000,5516000
D-001471,O-01471,P-01119,2,354000,708000
D-001472,O-01472,P-02649,1,102000,102000
D-001473,O-01473,P-01543,1,1493000,1493000
D-001474,O-01474,P-02663,2,2024000,4048000
D-001475,O-01475,P-04489,1,987000,987000
D-001476,O-01476,P-03544,2,805000,1610000
D-001477,O-01477,P-01641,2,1491000,2982000
D-001478,O-01478,P-02777,1,175000,175000
D-001479,O-01479,P-02471,2,874000,1748000
D-001480,O-01480,P-02338,2,2264000,4528000
D-001481,O-01481,P-01433,2,626000,1252000
D-001482,O-01482,P-00210,2,383000,766000
D-001483,O-01483,P-02201,1,1303000,1303000
D-001484,O-01484,P-03119,2,1471000,2942000
D-001485,O-01485,P-03332,1,877000,877000
D-001486,O-01486,P-00652,2,1834000,3668000
D-001487,O-01487,P-04417,1,65000,65000
D-001488,O-01488,P-00844,2,2447000,4894000
D-001489,O-01489,P-04517,1,2205000,2205000
D-001490,O-01490,P-02359,2,751000,1502000
D-001491,O-01491,P-00537,1,267000,267000
D-001492,O-01492,P-03759,1,2188000,2188000
D-001493,O-01493,P-01027,2,845000,1690000
D-001494,O-01494,P-03495,1,2434000,2434000
D-001495,O-01495,P-01518,2,1232000,2464000
D-001496,O-01496,P-01565,1,585000,585000
D-001497,O-01497,P-03674,1,1930000,1930000
D-001498,O-01498,P-03393,2,714000,1428000
D-001499,O-01499,P-01327,2,482000,964000
D-001500,O-01500,P-03280,2,2304000,4608000
D-001501,O-01501,P-01845,2,1588000,3176000
D-001502,O-01502,P-03555,2,1511000,3022000
D-001503,O-01503,P-02533,2,1566000,3132000
D-001504,O-01504,P-02101,2,2408000,4816000
D-001505,O-01505,P-01474,2,2298000,4596000
D-001506,O-01506,P-00245,1,1047000,1047000
D-001507,O-01507,P-02417,2,910000,1820000
D-001508,O-01508,P-02441,2,2585000,5170000
D-001509,O-01509,P-02523,1,1371000,1371000
D-001510,O-01510,P-01847,2,1924000,3848000
D-001511,O-01511,P-01826,1,995000,995000
D-001512,O-01512,P-03502,1,2728000,2728000
D-001513,O-01513,P-02066,1,453000,453000
D-001514,O-01514,P-02714,1,2850000,2850000
D-001515,O-01515,P-00287,1,793000,793000
D-001516,O-01516,P-03656,2,1048000,2096000
D-001517,O-01517,P-02330,1,2805000,2805000
D-001518,O-01518,P-03546,2,485000,970000
D-001519,O-01519,P-01125,2,1071000,2142000
D-001520,O-01520,P-01348,1,1618000,1618000
D-001521,O-01521,P-02789,2,2909000,5818000
D-001522,O-01522,P-01500,1,295000,295000
D-001523,O-01523,P-03974,2,1869000,3738000
D-001524,O-01524,P-03465,1,275000,275000
D-001525,O-01525,P-02232,2,2758000,5516000
D-001526,O-01526,P-01218,2,122000,244000
D-001527,O-01527,P-01707,2,1987000,3974000
D-001528,O-01528,P-00358,1,1633000,1633000
D-001529,O-01529,P-03616,1,758000,758000
D-001530,O-01530,P-02650,1,2622000,2622000
D-001531,O-01531,P-00507,2,282000,564000
D-001532,O-01532,P-03276,1,1511000,1511000
D-001533,O-01533,P-03613,2,2517000,5034000
D-001534,O-01534,P-03485,2,378000,756000
D-001535,O-01535,P-03228,2,1990000,3980000
D-001536,O-01536,P-03000,1,1203000,1203000
D-001537,O-01537,P-02819,1,2870000,2870000
D-001538,O-01538,P-00917,2,299000,598000
D-001539,O-01539,P-04846,1,2856000,2856000
D-001540,O-01540,P-01411,2,295000,590000
D-001541,O-01541,P-01241,2,2343000,4686000
D-001542,O-01542,P-00758,2,2968000,5936000
D-001543,O-01543,P-00843,2,685000,1370000
D-001544,O-01544,P-00102,2,477000,954000
D-001545,O-01545,P-00810,1,1655000,1655000
D-001546,O-01546,P-02695,2,2260000,4520000
D-001547,O-01547,P-03788,1,2720000,2720000
D-001548,O-01548,P-01065,2,529000,1058000
D-001549,O-01549,P-04525,1,1785000,1785000
D-001550,O-01550,P-04151,2,1770000,3540000
D-001551,O-01551,P-01286,1,125000,125000
D-001552,O-01552,P-00331,2,1732000,3464000
D-001553,O-01553,P-00425,1,2924000,2924000
D-001554,O-01554,P-00395,2,271000,542000
D-001555,O-01555,P-02071,2,754000,1508000
D-001556,O-01556,P-04783,1,819000,819000
D-001557,O-01557,P-01550,1,233000,233000
D-001558,O-01558,P-04463,1,1226000,1226000
D-001559,O-01559,P-02332,2,733000,1466000
D-001560,O-01560,P-00011,2,573000,1146000
D-001561,O-01561,P-03017,1,502000,502000
D-001562,O-01562,P-02809,1,1989000,1989000
D-001563,O-01563,P-02258,1,2153000,2153000
D-001564,O-01564,P-03163,1,286000,286000
D-001565,O-01565,P-01437,1,211000,211000
D-001566,O-01566,P-04771,1,656000,656000
D-001567,O-01567,P-04473,1,927000,927000
D-001568,O-01568,P-02451,2,1404000,2808000
D-001569,O-01569,P-00719,1,951000,951000
D-001570,O-01570,P-00652,2,1588000,3176000
D-001571,O-01571,P-03463,1,1353000,1353000
D-001572,O-01572,P-02640,2,2331000,4662000
D-001573,O-01573,P-03725,2,1873000,3746000
D-001574,O-01574,P-00912,1,279000,279000
D-001575,O-01575,P-00881,2,2177000,4354000
D-001576,O-01576,P-00094,2,1927000,3854000
D-001577,O-01577,P-01501,2,1725000,3450000
D-001578,O-01578,P-03751,1,2749000,2749000
D-001579,O-01579,P-04953,2,1268000,2536000
D-001580,O-01580,P-04654,1,2335000,2335000
D-001581,O-01581,P-03568,2,1981000,3962000
D-001582,O-01582,P-01451,1,2211000,2211000
D-001583,O-01583,P-02016,1,413000,413000
D-001584,O-01584,P-04653,2,572000,1144000
D-001585,O-01585,P-03137,1,1958000,1958000
D-001586,O-01586,P-04632,1,2512000,2512000
D-001587,O-01587,P-04800,1,1322000,1322000
D-001588,O-01588,P-04953,1,736000,736000
D-001589,O-01589,P-01228,1,1026000,1026000
D-001590,O-01590,P-01709,2,1696000,3392000
D-001591,O-01591,P-03648,2,2333000,4666000
D-001592,O-01592,P-03356,1,526000,526000
D-001593,O-01593,P-03451,2,283000,566000
D-001594,O-01594,P-04555,2,658000,1316000
D-001595,O-01595,P-03747,2,1071000,2142000
D-001596,O-01596,P-03468,2,796000,1592000
D-001597,O-01597,P-04414,1,1459000,1459000
D-001598,O-01598,P-03568,2,1957000,3914000
D-001599,O-01599,P-00686,1,1476000,1476000
D-001600,O-01600,P-03917,2,1947000,3894000
D-001601,O-01601,P-01574,2,2785000,5570000
D-001602,O-01602,P-02716,2,233000,466000
D-001603,O-01603,P-04709,2,2667000,5334000
D-001604,O-01604,P-02883,1,1577000,1577000
D-001605,O-01605,P-03915,2,1570000,3140000
D-001606,O-01606,P-03351,2,2106000,4212000
D-001607,O-01607,P-01841,2,631000,1262000
D-001608,O-01608,P-04182,1,956000,956000
D-001609,O-01609,P-00914,1,703000,703000
D-001610,O-01610,P-00227,1,1052000,1052000
D-001611,O-01611,P-00453,1,1862000,1862000
D-001612,O-01612,P-02607,2,2730000,5460000
D-001613,O-01613,P-01776,2,772000,1544000
D-001614,O-01614,P-02805,1,192000,192000
D-001615,O-01615,P-01517,2,896000,1792000
D-001616,O-01616,P-04182,2,1263000,2526000
D-001617,O-01617,P-00687,2,1717000,3434000
D-001618,O-01618,P-00270,1,1158000,1158000
D-001619,O-01619,P-01226,1,2303000,2303000
D-001620,O-01620,P-00334,2,2380000,4760000
D-001621,O-01621,P-00608,2,1157000,2314000
D-001622,O-01622,P-01605,1,2421000,2421000
D-001623,O-01623,P-01458,2,389000,778000
D-001624,O-01624,P-01857,1,1079000,1079000
D-001625,O-01625,P-02083,1,739000,739000
D-001626,O-01626,P-03717,1,2959000,2959000
D-001627,O-01627,P-01642,2,143000,286000
D-001628,O-01628,P-02708,2,2101000,4202000
D-001629,O-01629,P-01092,1,1162000,1162000
D-001630,O-01630,P-03674,1,855000,855000
D-001631,O-01631,P-02464,1,2873000,2873000
D-001632,O-01632,P-04619,1,2150000,2150000
D-001633,O-01633,P-01489,2,952000,1904000
D-001634,O-01634,P-02521,2,1112000,2224000
D-001635,O-01635,P-00389,1,1016000,1016000
D-001636,O-01636,P-01955,1,679000,679000
D-001637,O-01637,P-03141,2,699000,1398000
D-001638,O-01638,P-03398,2,2172000,4344000
D-001639,O-01639,P-03928,2,940000,1880000
D-001640,O-01640,P-00224,2,2750000,5500000
D-001641,O-01641,P-00377,1,1520000,1520000
D-001642,O-01642,P-04869,1,2693000,2693000
D-001643,O-01643,P-04418,2,1634000,3268000
D-001644,O-01644,P-00553,1,57000,57000
D-001645,O-01645,P-01830,2,1671000,3342000
D-001646,O-01646,P-03935,1,1892000,1892000
D-001647,O-01647,P-02053,2,1272000,2544000
D-001648,O-01648,P-03929,1,265000,265000
D-001649,O-01649,P-01854,2,2734000,5468000
D-001650,O-01650,P-03245,1,2113000,2113000
D-001651,O-01651,P-01783,2,2365000,4730000
D-001652,O-01652,P-00449,1,2508000,2508000
D-001653,O-01653,P-02877,2,1878000,3756000
D-001654,O-01654,P-02929,1,685000,685000
D-001655,O-01655,P-04254,1,2690000,2690000
D-001656,O-01656,P-00069,1,2435000,2435000
D-001657,O-01657,P-04056,1,2460000,2460000
D-001658,O-01658,P-02993,1,2256000,2256000
D-001659,O-01659,P-01005,2,2900000,5800000
D-001660,O-01660,P-00489,1,1104000,1104000
D-001661,O-01661,P-03972,2,1827000,3654000
D-001662,O-01662,P-00757,1,2322000,2322000
D-001663,O-01663,P-04200,2,2393000,4786000
D-001664,O-01664,P-01039,1,1955000,1955000
D-001665,O-01665,P-03878,1,1797000,1797000
D-001666,O-01666,P-00143,1,2991000,2991000
D-001667,O-01667,P-03503,1,1569000,1569000
D-001668,O-01668,P-03215,2,1065000,2130000
D-001669,O-01669,P-02857,1,518000,518000
D-001670,O-01670,P-00665,1,915000,915000
D-001671,O-01671,P-01902,1,308000,308000
D-001672,O-01672,P-03920,1,1764000,1764000
D-001673,O-01673,P-00905,1,1535000,1535000
D-001674,O-01674,P-04757,1,51000,51000
D-001675,O-01675,P-00709,1,519000,519000
D-001676,O-01676,P-00977,1,1865000,1865000
D-001677,O-01677,P-03884,1,118000,118000
D-001678,O-01678,P-00816,2,1751000,3502000
D-001679,O-01679,P-03212,1,2760000,2760000
D-001680,O-01680,P-01826,1,2860000,2860000
D-001681,O-01681,P-02684,2,277000,554000
D-001682,O-01682,P-03564,2,1082000,2164000
D-001683,O-01683,P-00040,2,834000,1668000
D-001684,O-01684,P-01762,1,1033000,1033000
D-001685,O-01685,P-02865,1,1298000,1298000
D-001686,O-01686,P-02754,1,1346000,1346000
D-001687,O-01687,P-03602,2,242000,484000
D-001688,O-01688,P-01732,1,677000,677000
D-001689,O-01689,P-03333,2,2009000,4018000
D-001690,O-01690,P-04542,1,1388000,1388000
D-001691,O-01691,P-00938,1,1323000,1323000
D-001692,O-01692,P-04532,1,2602000,2602000
D-001693,O-01693,P-03745,1,2290000,2290000
D-001694,O-01694,P-03203,2,114000,228000
D-001695,O-01695,P-01643,2,2766000,5532000
D-001696,O-01696,P-03789,2,1749000,3498000
D-001697,O-01697,P-02844,2,1669000,3338000
D-001698,O-01698,P-02420,1,1560000,1560000
D-001699,O-01699,P-03847,1,1079000,1079000
D-001700,O-01700,P-00129,1,2218000,2218000
D-001701,O-01701,P-00556,1,2410000,2410000
D-001702,O-01702,P-02077,1,1205000,1205000
D-001703,O-01703,P-01862,1,1640000,1640000
D-001704,O-01704,P-04444,1,276000,276000
D-001705,O-01705,P-03167,1,2521000,2521000
D-001706,O-01706,P-01776,2,1339000,2678000
D-001707,O-01707,P-02309,1,923000,923000
D-001708,O-01708,P-01870,1,269000,269000
D-001709,O-01709,P-04792,1,1958000,1958000
D-001710,O-01710,P-02201,1,773000,773000
D-001711,O-01711,P-04437,1,1989000,1989000
D-001712,O-01712,P-04219,1,2082000,2082000
D-001713,O-01713,P-02269,2,893000,1786000
D-001714,O-01714,P-01482,1,1398000,1398000
D-001715,O-01715,P-03452,1,2601000,2601000
D-001716,O-01716,P-01402,1,1040000,1040000
D-001717,O-01717,P-03375,2,485000,970000
